transaction_id,transaction_date,customer_id,card_id,region,card_type,channel,merchant_category,transaction_amount_ngn,status,is_successful,transaction_month
TXN301248,2026-03-08,CUST10374,CARD20502,Lagos,Classic,POS,Retail,14946.69,Successful,1,2026-03
TXN301249,2026-02-20,CUST10147,CARD20260,Ibadan,Gold,POS,Entertainment,27292.95,Successful,1,2026-02
TXN301250,2026-04-07,CUST10064,CARD20513,Abuja,Platinum,POS,Travel,4514.1,Successful,1,2026-04
TXN301251,2026-04-02,CUST10091,CARD20071,Abuja,Gold,POS,Fuel,19075.95,Successful,1,2026-04
TXN301252,2026-01-08,CUST10117,CARD20478,Lagos,Gold,POS,Groceries,4823.17,Successful,1,2026-01
TXN301253,2026-06-11,CUST10354,CARD20178,Port Harcourt,Gold,POS,Travel,3023.24,Successful,1,2026-06
TXN301254,2026-02-04,CUST10267,CARD20457,Lagos,Classic,POS,Fuel,4262.24,Successful,1,2026-02
TXN301255,2026-04-06,CUST10310,CARD20189,Ibadan,Gold,POS,Travel,9001.34,Successful,1,2026-04
TXN301256,2026-03-29,CUST10173,CARD20291,Lagos,Classic,Online,Fuel,18441.54,Successful,1,2026-03
TXN301257,2026-03-19,CUST10047,CARD20520,Port Harcourt,Platinum,POS,Travel,10387.23,Successful,1,2026-03
TXN301258,2026-02-01,CUST10140,CARD20292,Lagos,Classic,ATM,Utilities,7167.95,Successful,1,2026-02
TXN301259,2026-04-30,CUST10246,CARD20283,Port Harcourt,Platinum,Online,Dining,3548.32,Successful,1,2026-04
TXN301260,2026-02-15,CUST10149,CARD20544,Abuja,Classic,Online,Retail,14246.48,Successful,1,2026-02
TXN301261,2026-05-24,CUST10246,CARD20377,Abuja,Classic,Online,Travel,17516.49,Successful,1,2026-05
TXN301262,2026-06-14,CUST10395,CARD20156,Lagos,Classic,POS,Retail,10286.9,Reversed,0,2026-06
TXN301263,2026-05-22,CUST10005,CARD20508,Port Harcourt,Gold,POS,Travel,3491.7,Successful,1,2026-05
TXN301264,2026-02-24,CUST10184,CARD20413,Kano,Gold,ATM,Entertainment,15474.79,Successful,1,2026-02
TXN301265,2026-06-25,CUST10020,CARD20528,Ibadan,Gold,POS,Groceries,21629.12,Successful,1,2026-06
TXN301266,2026-01-07,CUST10425,CARD20355,Lagos,Classic,ATM,Dining,27623.26,Successful,1,2026-01
TXN301267,2026-03-15,CUST10046,CARD20559,Lagos,Classic,Online,Entertainment,5709.25,Successful,1,2026-03
TXN301268,2026-01-07,CUST10012,CARD20187,Kano,Platinum,POS,Utilities,11487.83,Successful,1,2026-01
TXN301269,2026-06-10,CUST10070,CARD20031,Abuja,Gold,Online,Dining,5283.66,Successful,1,2026-06
TXN301270,2026-05-31,CUST10017,CARD20260,Port Harcourt,Gold,Online,Retail,3874.26,Successful,1,2026-05
TXN301271,2026-03-26,CUST10371,CARD20421,Kano,Gold,POS,Groceries,28754.9,Successful,1,2026-03
TXN301272,2026-05-27,CUST10147,CARD20529,Ibadan,Gold,POS,Fuel,12729.2,Successful,1,2026-05
TXN301273,2026-04-22,CUST10154,CARD20551,Abuja,Classic,Online,Entertainment,22792.76,Successful,1,2026-04
TXN301274,2026-05-05,CUST10304,CARD20304,Abuja,Gold,Online,Dining,3041.6,Successful,1,2026-05
TXN301275,2026-05-27,CUST10108,CARD20039,Lagos,Gold,POS,Utilities,10206.04,Successful,1,2026-05
TXN301276,2026-02-05,CUST10236,CARD20489,Port Harcourt,Platinum,POS,Entertainment,12168.91,Successful,1,2026-02
TXN301277,2026-01-29,CUST10308,CARD20542,Lagos,Gold,Online,Groceries,4164.11,Successful,1,2026-01
TXN301278,2026-03-23,CUST10352,CARD20278,Lagos,Classic,Online,Groceries,26642.71,Successful,1,2026-03
TXN301279,2026-01-02,CUST10070,CARD20203,Lagos,Classic,Online,Retail,6658.06,Successful,1,2026-01
TXN301280,2026-05-09,CUST10183,CARD20066,Lagos,Classic,ATM,Utilities,11648.22,Successful,1,2026-05
TXN301281,2026-02-16,CUST10250,CARD20108,Port Harcourt,Classic,POS,Groceries,5217.6,Successful,1,2026-02
TXN301282,2026-05-28,CUST10228,CARD20268,Abuja,Gold,POS,Groceries,3116.53,Successful,1,2026-05
TXN301283,2026-01-11,CUST10102,CARD20222,Abuja,Platinum,Online,Fuel,16822.09,Successful,1,2026-01
TXN301284,2026-05-10,CUST10075,CARD20530,Lagos,Classic,Online,Retail,10973.7,Successful,1,2026-05
TXN301285,2026-04-29,CUST10417,CARD20090,Kano,Classic,POS,Retail,9796.7,Successful,1,2026-04
TXN301286,2026-05-20,CUST10446,CARD20255,Lagos,Platinum,POS,Utilities,6486.41,Successful,1,2026-05
TXN301287,2026-01-20,CUST10216,CARD20455,Port Harcourt,Gold,Online,Groceries,10737.14,Successful,1,2026-01
TXN301288,2026-01-05,CUST10407,CARD20253,Kano,Classic,POS,Fuel,22314.45,Successful,1,2026-01
TXN301289,2026-02-06,CUST10399,CARD20257,Abuja,Gold,ATM,Travel,4688.9,Declined,0,2026-02
TXN301290,2026-06-15,CUST10411,CARD20383,Abuja,Classic,POS,Dining,12685.54,Successful,1,2026-06
TXN301291,2026-05-17,CUST10203,CARD20442,Kano,Classic,POS,Entertainment,9528.02,Successful,1,2026-05
TXN301292,2026-02-22,CUST10192,CARD20599,Lagos,Classic,POS,Retail,6991.63,Successful,1,2026-02
TXN301293,2026-06-21,CUST10249,CARD20090,Abuja,Classic,Online,Fuel,2172.33,Successful,1,2026-06
TXN301294,2026-04-09,CUST10242,CARD20390,Abuja,Classic,ATM,Utilities,8025.71,Successful,1,2026-04
TXN301295,2026-03-27,CUST10179,CARD20582,Lagos,Platinum,Online,Fuel,13879.26,Successful,1,2026-03
TXN301296,2026-04-18,CUST10437,CARD20044,Ibadan,Gold,ATM,Groceries,10500.5,Successful,1,2026-04
TXN301297,2026-01-24,CUST10219,CARD20598,Ibadan,Classic,POS,Dining,2563.33,Successful,1,2026-01
TXN301298,2026-03-22,CUST10082,CARD20019,Ibadan,Classic,POS,Retail,21974.64,Successful,1,2026-03
TXN301299,2026-06-07,CUST10092,CARD20101,Lagos,Classic,Online,Travel,30282.83,Successful,1,2026-06
TXN301300,2026-04-30,CUST10435,CARD20357,Lagos,Gold,Online,Groceries,7423.47,Successful,1,2026-04
TXN301301,2026-02-28,CUST10175,CARD20542,Abuja,Gold,Online,Retail,51475.49,Successful,1,2026-02
TXN301302,2026-05-08,CUST10239,CARD20033,Lagos,Classic,Online,Entertainment,4172.87,Successful,1,2026-05
TXN301303,2026-04-24,CUST10260,CARD20229,Port Harcourt,Classic,POS,Utilities,2928.72,Successful,1,2026-04
TXN301304,2026-04-25,CUST10391,CARD20524,Abuja,Gold,POS,Retail,3598.03,Successful,1,2026-04
TXN301305,2026-01-14,CUST10365,CARD20155,Port Harcourt,Gold,ATM,Fuel,9858.71,Successful,1,2026-01
TXN301306,2026-01-09,CUST10163,CARD20423,Abuja,Classic,POS,Entertainment,1953.39,Successful,1,2026-01
TXN301307,2026-02-09,CUST10048,CARD20246,Abuja,Gold,POS,Dining,6318.71,Successful,1,2026-02
TXN301308,2026-01-25,CUST10329,CARD20405,Lagos,Gold,Online,Travel,84765.19,Successful,1,2026-01
TXN301309,2026-04-13,CUST10328,CARD20541,Lagos,Classic,POS,Dining,2433.15,Successful,1,2026-04
TXN301310,2026-01-22,CUST10116,CARD20161,Abuja,Classic,Online,Fuel,5230.76,Successful,1,2026-01
TXN301311,2026-01-04,CUST10429,CARD20117,Port Harcourt,Classic,POS,Travel,3537.39,Successful,1,2026-01
TXN301312,2026-06-03,CUST10337,CARD20271,Port Harcourt,Platinum,Online,Travel,6452.01,Successful,1,2026-06
TXN301313,2026-01-29,CUST10337,CARD20487,Port Harcourt,Platinum,Online,Groceries,6133.21,Successful,1,2026-01
TXN301314,2026-04-19,CUST10369,CARD20172,Kano,Platinum,Online,Travel,4742.65,Successful,1,2026-04
TXN301315,2026-04-08,CUST10225,CARD20274,Lagos,Gold,POS,Retail,7150.63,Successful,1,2026-04
TXN301316,2026-02-06,CUST10352,CARD20259,Lagos,Gold,POS,Dining,13447.71,Declined,0,2026-02
TXN301317,2026-03-16,CUST10328,CARD20135,Lagos,Gold,POS,Utilities,24545.32,Successful,1,2026-03
TXN301318,2026-03-11,CUST10147,CARD20422,Port Harcourt,Platinum,POS,Utilities,6454.03,Successful,1,2026-03
TXN301319,2026-05-26,CUST10063,CARD20421,Abuja,Classic,Online,Dining,8140.67,Successful,1,2026-05
TXN301320,2026-05-08,CUST10294,CARD20186,Ibadan,Classic,POS,Groceries,11738.21,Successful,1,2026-05
TXN301321,2026-03-26,CUST10323,CARD20364,Abuja,Gold,POS,Travel,3015.07,Successful,1,2026-03
TXN301322,2026-02-11,CUST10443,CARD20378,Kano,Gold,POS,Fuel,7171.57,Successful,1,2026-02
TXN301323,2026-04-10,CUST10325,CARD20523,Kano,Classic,Online,Entertainment,5407.68,Successful,1,2026-04
TXN301324,2026-02-10,CUST10013,CARD20580,Lagos,Gold,POS,Entertainment,17353.45,Successful,1,2026-02
TXN301325,2026-06-15,CUST10431,CARD20196,Abuja,Gold,Online,Retail,32907.65,Successful,1,2026-06
TXN301326,2026-02-03,CUST10189,CARD20098,Abuja,Classic,Online,Groceries,4351.82,Successful,1,2026-02
TXN301327,2026-01-17,CUST10287,CARD20022,Lagos,Gold,Online,Entertainment,22561.32,Successful,1,2026-01
TXN301328,2026-06-14,CUST10208,CARD20450,Lagos,Classic,Online,Travel,2523.25,Successful,1,2026-06
TXN301329,2026-06-02,CUST10114,CARD20172,Port Harcourt,Platinum,POS,Utilities,9514.18,Successful,1,2026-06
TXN301330,2026-05-02,CUST10022,CARD20383,Lagos,Classic,Online,Fuel,9976.6,Successful,1,2026-05
TXN301331,2026-03-17,CUST10349,CARD20134,Abuja,Gold,Online,Travel,2472.21,Successful,1,2026-03
TXN301332,2026-03-28,CUST10214,CARD20426,Port Harcourt,Classic,ATM,Groceries,4176.62,Successful,1,2026-03
TXN301333,2026-04-27,CUST10171,CARD20025,Lagos,Classic,ATM,Fuel,3863.87,Successful,1,2026-04
TXN301334,2026-04-16,CUST10323,CARD20503,Abuja,Gold,POS,Entertainment,2838.07,Successful,1,2026-04
TXN301335,2026-03-27,CUST10054,CARD20185,Lagos,Classic,POS,Fuel,960.09,Successful,1,2026-03
TXN301336,2026-01-27,CUST10394,CARD20085,Port Harcourt,Classic,Online,Fuel,6865.06,Successful,1,2026-01
TXN301337,2026-02-26,CUST10298,CARD20567,Lagos,Classic,Online,Fuel,7559.66,Successful,1,2026-02
TXN301338,2026-01-31,CUST10320,CARD20144,Ibadan,Gold,POS,Entertainment,7512.32,Successful,1,2026-01
TXN301339,2026-05-14,CUST10126,CARD20412,Abuja,Gold,POS,Travel,14951.47,Successful,1,2026-05
TXN301340,2026-06-17,CUST10277,CARD20224,Lagos,Classic,POS,Fuel,1719.41,Successful,1,2026-06
TXN301341,2026-04-08,CUST10204,CARD20220,Abuja,Gold,Online,Travel,5973.93,Successful,1,2026-04
TXN301342,2026-01-12,CUST10194,CARD20179,Lagos,Gold,ATM,Fuel,62817.08,Successful,1,2026-01
TXN301343,2026-02-22,CUST10169,CARD20433,Abuja,Gold,Online,Fuel,16471.79,Successful,1,2026-02
TXN301344,2026-05-18,CUST10152,CARD20265,Abuja,Classic,POS,Groceries,16547.18,Successful,1,2026-05
TXN301345,2026-06-22,CUST10035,CARD20429,Abuja,Gold,POS,Travel,3592.93,Successful,1,2026-06
TXN301346,2026-05-25,CUST10184,CARD20416,Lagos,Classic,POS,Utilities,6927.66,Successful,1,2026-05
TXN301347,2026-06-03,CUST10286,CARD20453,Lagos,Classic,POS,Travel,1287.05,Successful,1,2026-06
TXN301348,2026-05-02,CUST10057,CARD20197,Port Harcourt,Classic,Online,Dining,12943.98,Successful,1,2026-05
TXN301349,2026-02-15,CUST10222,CARD20554,Abuja,Gold,POS,Entertainment,24840.71,Successful,1,2026-02
TXN301350,2026-03-05,CUST10303,CARD20053,Lagos,Classic,Online,Utilities,2540.62,Successful,1,2026-03
TXN301351,2026-05-10,CUST10163,CARD20480,Ibadan,Platinum,ATM,Groceries,3206.36,Successful,1,2026-05
TXN301352,2026-02-23,CUST10019,CARD20443,Lagos,Classic,ATM,Travel,7898.1,Successful,1,2026-02
TXN301353,2026-04-17,CUST10370,CARD20330,Ibadan,Classic,POS,Groceries,9160.31,Successful,1,2026-04
TXN301354,2026-02-20,CUST10264,CARD20251,Lagos,Classic,POS,Utilities,5253.34,Successful,1,2026-02
TXN301355,2026-06-30,CUST10282,CARD20123,Lagos,Classic,POS,Groceries,4220.48,Declined,0,2026-06
TXN301356,2026-02-05,CUST10113,CARD20387,Kano,Classic,Online,Groceries,4256.81,Successful,1,2026-02
TXN301357,2026-04-25,CUST10327,CARD20339,Lagos,Classic,ATM,Retail,7791.39,Reversed,0,2026-04
TXN301358,2026-01-26,CUST10030,CARD20348,Ibadan,Classic,POS,Travel,12950.76,Successful,1,2026-01
TXN301359,2026-01-29,CUST10135,CARD20029,Lagos,Classic,POS,Groceries,7789.7,Successful,1,2026-01
TXN301360,2026-05-29,CUST10067,CARD20035,Port Harcourt,Classic,ATM,Retail,7216.4,Successful,1,2026-05
TXN301361,2026-01-11,CUST10065,CARD20518,Ibadan,Classic,Online,Retail,1983.46,Declined,0,2026-01
TXN301362,2026-02-09,CUST10292,CARD20396,Lagos,Gold,ATM,Fuel,16214.27,Successful,1,2026-02
TXN301363,2026-01-11,CUST10025,CARD20294,Ibadan,Gold,POS,Fuel,7776.7,Successful,1,2026-01
TXN301364,2026-06-13,CUST10037,CARD20589,Abuja,Gold,POS,Entertainment,5714.14,Successful,1,2026-06
TXN301365,2026-04-23,CUST10001,CARD20349,Abuja,Classic,POS,Utilities,9937.9,Successful,1,2026-04
TXN301366,2026-02-08,CUST10399,CARD20147,Abuja,Gold,POS,Travel,4125.54,Successful,1,2026-02
TXN301367,2026-02-23,CUST10037,CARD20067,Ibadan,Platinum,Online,Fuel,5809.86,Successful,1,2026-02
TXN301368,2026-04-08,CUST10141,CARD20520,Lagos,Classic,POS,Utilities,8831.41,Successful,1,2026-04
TXN301369,2026-02-24,CUST10232,CARD20122,Lagos,Classic,POS,Travel,4708.65,Successful,1,2026-02
TXN301370,2026-04-21,CUST10136,CARD20340,Ibadan,Classic,ATM,Utilities,2172.12,Successful,1,2026-04
TXN301371,2026-06-01,CUST10389,CARD20175,Port Harcourt,Classic,POS,Entertainment,1906.88,Successful,1,2026-06
TXN301372,2026-05-30,CUST10188,CARD20597,Lagos,Classic,Online,Entertainment,11574.81,Successful,1,2026-05
TXN301373,2026-03-10,CUST10128,CARD20451,Abuja,Gold,POS,Retail,7903.91,Successful,1,2026-03
TXN301374,2026-02-25,CUST10201,CARD20557,Abuja,Classic,Online,Retail,7683.45,Successful,1,2026-02
TXN301375,2026-02-02,CUST10127,CARD20136,Lagos,Platinum,POS,Travel,3198.89,Successful,1,2026-02
TXN301376,2026-02-05,CUST10257,CARD20016,Lagos,Classic,Online,Utilities,7970.96,Successful,1,2026-02
TXN301377,2026-05-28,CUST10164,CARD20333,Port Harcourt,Classic,POS,Utilities,5881.91,Successful,1,2026-05
TXN301378,2026-03-22,CUST10035,CARD20195,Lagos,Platinum,POS,Fuel,5013.81,Successful,1,2026-03
TXN301379,2026-04-19,CUST10194,CARD20496,Ibadan,Gold,Online,Fuel,7630.89,Successful,1,2026-04
TXN301380,2026-06-03,CUST10191,CARD20009,Ibadan,Classic,POS,Travel,10271.67,Successful,1,2026-06
TXN301381,2026-03-14,CUST10104,CARD20334,Lagos,Gold,POS,Dining,32857.08,Successful,1,2026-03
TXN301382,2026-02-09,CUST10023,CARD20333,Lagos,Gold,Online,Fuel,12736.6,Successful,1,2026-02
TXN301383,2026-01-17,CUST10265,CARD20327,Lagos,Classic,ATM,Groceries,16091.56,Successful,1,2026-01
TXN301384,2026-05-09,CUST10290,CARD20015,Abuja,Classic,POS,Fuel,19608.61,Successful,1,2026-05
TXN301385,2026-03-02,CUST10430,CARD20226,Port Harcourt,Gold,POS,Dining,4397.46,Declined,0,2026-03
TXN301386,2026-06-20,CUST10384,CARD20425,Lagos,Classic,POS,Utilities,6268.5,Reversed,0,2026-06
TXN301387,2026-04-14,CUST10260,CARD20408,Abuja,Classic,POS,Retail,3928.73,Successful,1,2026-04
TXN301388,2026-02-11,CUST10414,CARD20113,Lagos,Classic,ATM,Retail,4696.36,Successful,1,2026-02
TXN301389,2026-01-25,CUST10358,CARD20428,Lagos,Classic,Online,Utilities,5752.59,Successful,1,2026-01
TXN301390,2026-02-08,CUST10075,CARD20001,Lagos,Platinum,POS,Retail,4607.66,Successful,1,2026-02
TXN301391,2026-02-04,CUST10355,CARD20266,Lagos,Classic,ATM,Fuel,9694.19,Successful,1,2026-02
TXN301392,2026-05-11,CUST10072,CARD20491,Lagos,Platinum,Online,Entertainment,11456.06,Successful,1,2026-05
TXN301393,2026-04-18,CUST10259,CARD20208,Lagos,Classic,Online,Retail,2850.03,Successful,1,2026-04
TXN301394,2026-06-21,CUST10398,CARD20369,Ibadan,Classic,POS,Entertainment,6312.8,Successful,1,2026-06
TXN301395,2026-06-28,CUST10188,CARD20306,Ibadan,Classic,POS,Dining,6368.34,Successful,1,2026-06
TXN301396,2026-04-12,CUST10173,CARD20012,Lagos,Gold,Online,Entertainment,2495.08,Successful,1,2026-04
TXN301397,2026-04-08,CUST10290,CARD20345,Lagos,Platinum,POS,Dining,4390.0,Successful,1,2026-04
TXN301398,2026-01-12,CUST10045,CARD20465,Lagos,Classic,POS,Fuel,16297.42,Successful,1,2026-01
TXN301399,2026-01-19,CUST10061,CARD20494,Lagos,Classic,POS,Utilities,16130.42,Successful,1,2026-01
TXN301400,2026-04-11,CUST10083,CARD20368,Abuja,Gold,POS,Groceries,2200.96,Successful,1,2026-04
TXN301401,2026-02-13,CUST10123,CARD20420,Abuja,Gold,Online,Fuel,11821.83,Successful,1,2026-02
TXN301402,2026-02-18,CUST10358,CARD20171,Lagos,Classic,Online,Retail,2499.31,Declined,0,2026-02
TXN301403,2026-01-17,CUST10016,CARD20134,Lagos,Gold,POS,Fuel,5877.07,Successful,1,2026-01
TXN301404,2026-03-15,CUST10066,CARD20427,Lagos,Gold,POS,Dining,7496.15,Successful,1,2026-03
TXN301405,2026-02-26,CUST10424,CARD20025,Lagos,Classic,Online,Fuel,14797.6,Successful,1,2026-02
TXN301406,2026-02-24,CUST10145,CARD20530,Port Harcourt,Classic,POS,Fuel,7046.81,Successful,1,2026-02
TXN301407,2026-02-16,CUST10375,CARD20190,Lagos,Classic,Online,Groceries,3600.8,Declined,0,2026-02
TXN301408,2026-01-12,CUST10162,CARD20141,Abuja,Gold,Online,Dining,3142.73,Successful,1,2026-01
TXN301409,2026-03-03,CUST10234,CARD20555,Abuja,Gold,POS,Travel,9268.63,Successful,1,2026-03
TXN301410,2026-03-21,CUST10380,CARD20315,Ibadan,Classic,Online,Travel,4880.29,Successful,1,2026-03
TXN301411,2026-03-24,CUST10144,CARD20444,Ibadan,Classic,Online,Dining,5843.27,Successful,1,2026-03
TXN301412,2026-01-08,CUST10358,CARD20319,Port Harcourt,Classic,POS,Travel,17612.63,Successful,1,2026-01
TXN301413,2026-05-29,CUST10188,CARD20441,Lagos,Gold,POS,Retail,11474.91,Declined,0,2026-05
TXN301414,2026-03-22,CUST10322,CARD20092,Abuja,Classic,ATM,Travel,28839.94,Successful,1,2026-03
TXN301415,2026-04-28,CUST10450,CARD20179,Ibadan,Classic,POS,Retail,3588.33,Successful,1,2026-04
TXN301416,2026-01-25,CUST10013,CARD20056,Lagos,Classic,Online,Dining,4594.65,Successful,1,2026-01
TXN301417,2026-03-30,CUST10184,CARD20155,Abuja,Classic,Online,Travel,9385.77,Declined,0,2026-03
TXN301418,2026-01-12,CUST10111,CARD20111,Ibadan,Classic,POS,Travel,34718.85,Successful,1,2026-01
TXN301419,2026-05-23,CUST10415,CARD20137,Abuja,Classic,POS,Utilities,4290.28,Successful,1,2026-05
TXN301420,2026-02-28,CUST10290,CARD20232,Lagos,Classic,Online,Entertainment,8355.94,Successful,1,2026-02
TXN301421,2026-06-03,CUST10295,CARD20468,Lagos,Gold,POS,Retail,23318.07,Successful,1,2026-06
TXN301422,2026-04-19,CUST10392,CARD20481,Lagos,Classic,Online,Retail,8433.24,Successful,1,2026-04
TXN301423,2026-01-26,CUST10215,CARD20068,Lagos,Classic,ATM,Fuel,18324.66,Declined,0,2026-01
TXN301424,2026-02-16,CUST10120,CARD20249,Port Harcourt,Gold,Online,Groceries,38792.86,Successful,1,2026-02
TXN301425,2026-02-01,CUST10382,CARD20323,Port Harcourt,Classic,POS,Travel,10260.93,Successful,1,2026-02
TXN301426,2026-01-10,CUST10055,CARD20518,Lagos,Gold,Online,Utilities,11693.45,Successful,1,2026-01
TXN301427,2026-01-16,CUST10027,CARD20432,Ibadan,Classic,Online,Groceries,14681.68,Successful,1,2026-01
TXN301428,2026-05-25,CUST10118,CARD20487,Abuja,Classic,ATM,Entertainment,3930.42,Successful,1,2026-05
TXN301429,2026-05-31,CUST10221,CARD20429,Lagos,Classic,POS,Entertainment,2476.86,Successful,1,2026-05
TXN301430,2026-01-26,CUST10231,CARD20269,Port Harcourt,Classic,Online,Utilities,9198.19,Successful,1,2026-01
TXN301431,2026-03-27,CUST10053,CARD20537,Ibadan,Gold,Online,Groceries,4914.26,Successful,1,2026-03
TXN301432,2026-05-15,CUST10295,CARD20148,Port Harcourt,Classic,POS,Travel,18811.18,Successful,1,2026-05
TXN301433,2026-01-14,CUST10321,CARD20118,Ibadan,Classic,ATM,Entertainment,10419.54,Successful,1,2026-01
TXN301434,2026-03-20,CUST10401,CARD20367,Port Harcourt,Classic,POS,Utilities,18557.87,Successful,1,2026-03
TXN301435,2026-04-27,CUST10233,CARD20066,Ibadan,Classic,POS,Retail,3098.52,Successful,1,2026-04
TXN301436,2026-01-07,CUST10158,CARD20370,Abuja,Classic,ATM,Fuel,18055.92,Declined,0,2026-01
TXN301437,2026-05-17,CUST10437,CARD20175,Port Harcourt,Classic,POS,Utilities,1288.19,Successful,1,2026-05
TXN301438,2026-04-25,CUST10269,CARD20588,Kano,Classic,ATM,Dining,3308.7,Successful,1,2026-04
TXN301439,2026-06-25,CUST10021,CARD20495,Port Harcourt,Gold,Online,Entertainment,13437.31,Successful,1,2026-06
TXN301440,2026-03-13,CUST10403,CARD20114,Lagos,Classic,POS,Entertainment,5420.54,Successful,1,2026-03
TXN301441,2026-02-28,CUST10053,CARD20111,Abuja,Gold,POS,Travel,5854.46,Successful,1,2026-02
TXN301442,2026-03-23,CUST10275,CARD20439,Abuja,Platinum,Online,Travel,8828.92,Successful,1,2026-03
TXN301443,2026-04-26,CUST10313,CARD20147,Lagos,Classic,Online,Dining,25274.82,Successful,1,2026-04
TXN301444,2026-06-16,CUST10281,CARD20035,Kano,Gold,ATM,Entertainment,1741.64,Declined,0,2026-06
TXN301445,2026-05-26,CUST10214,CARD20309,Lagos,Gold,Online,Groceries,22003.68,Declined,0,2026-05
TXN301446,2026-04-13,CUST10031,CARD20538,Lagos,Classic,POS,Fuel,23062.61,Successful,1,2026-04
TXN301447,2026-01-17,CUST10337,CARD20014,Kano,Platinum,POS,Groceries,5412.69,Successful,1,2026-01
TXN301448,2026-01-14,CUST10183,CARD20374,Abuja,Classic,ATM,Dining,4647.53,Successful,1,2026-01
TXN301449,2026-06-08,CUST10023,CARD20557,Lagos,Classic,Online,Dining,7373.32,Successful,1,2026-06
TXN301450,2026-06-01,CUST10032,CARD20428,Abuja,Gold,POS,Fuel,4569.06,Successful,1,2026-06
TXN301451,2026-04-18,CUST10446,CARD20233,Abuja,Classic,Online,Dining,10676.72,Successful,1,2026-04
TXN301452,2026-02-14,CUST10074,CARD20563,Lagos,Classic,Online,Dining,11849.13,Successful,1,2026-02
TXN301453,2026-04-08,CUST10010,CARD20440,Kano,Classic,Online,Entertainment,2337.58,Successful,1,2026-04
TXN301454,2026-05-11,CUST10054,CARD20502,Abuja,Gold,POS,Utilities,3880.48,Successful,1,2026-05
TXN301455,2026-02-06,CUST10052,CARD20275,Abuja,Gold,Online,Entertainment,3139.72,Successful,1,2026-02
TXN301456,2026-06-20,CUST10148,CARD20076,Abuja,Gold,Online,Fuel,9621.45,Successful,1,2026-06
TXN301457,2026-06-17,CUST10160,CARD20439,Abuja,Platinum,ATM,Travel,16282.82,Successful,1,2026-06
TXN301458,2026-04-18,CUST10370,CARD20289,Lagos,Classic,ATM,Groceries,3433.21,Successful,1,2026-04
TXN301459,2026-02-08,CUST10014,CARD20540,Lagos,Classic,Online,Travel,16191.16,Successful,1,2026-02
TXN301460,2026-01-15,CUST10178,CARD20253,Abuja,Gold,Online,Travel,3866.71,Successful,1,2026-01
TXN301461,2026-04-30,CUST10412,CARD20126,Ibadan,Gold,ATM,Utilities,14398.76,Successful,1,2026-04
TXN301462,2026-01-04,CUST10366,CARD20177,Lagos,Classic,POS,Groceries,6457.61,Successful,1,2026-01
TXN301463,2026-04-03,CUST10053,CARD20037,Abuja,Classic,POS,Travel,5690.99,Successful,1,2026-04
TXN301464,2026-06-02,CUST10408,CARD20410,Ibadan,Gold,Online,Fuel,20210.56,Successful,1,2026-06
TXN301465,2026-05-21,CUST10335,CARD20127,Lagos,Platinum,POS,Groceries,33865.52,Successful,1,2026-05
TXN301466,2026-06-10,CUST10022,CARD20483,Lagos,Gold,POS,Retail,1714.03,Successful,1,2026-06
TXN301467,2026-01-16,CUST10030,CARD20168,Lagos,Classic,POS,Utilities,13089.28,Successful,1,2026-01
TXN301468,2026-06-19,CUST10191,CARD20592,Abuja,Platinum,POS,Travel,9338.19,Successful,1,2026-06
TXN301469,2026-04-18,CUST10260,CARD20294,Lagos,Platinum,POS,Dining,13715.83,Successful,1,2026-04
TXN301470,2026-05-06,CUST10205,CARD20343,Abuja,Classic,POS,Groceries,2563.65,Successful,1,2026-05
TXN301471,2026-02-24,CUST10059,CARD20310,Abuja,Gold,ATM,Retail,3403.45,Successful,1,2026-02
TXN301472,2026-06-19,CUST10264,CARD20528,Abuja,Gold,Online,Dining,4735.56,Successful,1,2026-06
TXN301473,2026-02-03,CUST10012,CARD20540,Lagos,Platinum,Online,Retail,9608.97,Successful,1,2026-02
TXN301474,2026-06-07,CUST10119,CARD20419,Lagos,Gold,POS,Travel,4509.21,Successful,1,2026-06
TXN301475,2026-01-13,CUST10415,CARD20444,Port Harcourt,Gold,Online,Dining,6257.79,Successful,1,2026-01
TXN301476,2026-05-21,CUST10290,CARD20558,Kano,Gold,Online,Travel,15747.27,Successful,1,2026-05
TXN301477,2026-01-18,CUST10338,CARD20236,Ibadan,Classic,Online,Dining,41733.14,Successful,1,2026-01
TXN301478,2026-06-09,CUST10248,CARD20439,Abuja,Gold,POS,Groceries,14873.85,Successful,1,2026-06
TXN301479,2026-04-06,CUST10354,CARD20214,Lagos,Gold,POS,Entertainment,16115.17,Successful,1,2026-04
TXN301480,2026-05-03,CUST10127,CARD20085,Lagos,Platinum,Online,Fuel,7005.98,Successful,1,2026-05
TXN301481,2026-02-08,CUST10075,CARD20085,Lagos,Classic,Online,Entertainment,3973.96,Successful,1,2026-02
TXN301482,2026-02-15,CUST10361,CARD20489,Lagos,Gold,Online,Fuel,6243.11,Successful,1,2026-02
TXN301483,2026-01-29,CUST10204,CARD20065,Port Harcourt,Classic,Online,Entertainment,7736.3,Successful,1,2026-01
TXN301484,2026-03-03,CUST10049,CARD20064,Lagos,Gold,POS,Retail,3203.15,Successful,1,2026-03
TXN301485,2026-01-16,CUST10079,CARD20343,Lagos,Gold,Online,Utilities,15554.36,Successful,1,2026-01
